iteration,yes x none,,,,no x none,,,
iteration,True Positive,True Negative,False Positive,False Negative,True Positive,True Negative,False Positive,False Negative
22379,158540,0,                       0,158540,158540,0,                       0,158540
22380,158541,0,                       0,158539,158539,0,                       0,158541
22381,158540,0,                       0,158540,158540,0,                       0,158540
22382,158539,0,                       0,158541,158541,0,                       0,158539
22383,158538,0,                       0,158542,158542,0,                       0,158538
22384,158539,0,                       0,158541,158541,0,                       0,158539
22385,158540,0,                       0,158540,158540,0,                       0,158540
22386,158541,0,                       0,158539,158539,0,                       0,158541
22387,158540,0,                       0,158540,158540,0,                       0,158540
22388,158541,0,                       0,158539,158539,0,                       0,158541
22389,158542,0,                       0,158538,158538,0,                       0,158542
22390,158541,0,                       0,158539,158539,0,                       0,158541
22391,158540,0,                       0,158540,158540,0,                       0,158540
22392,158541,0,                       0,158539,158539,0,                       0,158541
22393,158540,0,                       0,158540,158540,0,                       0,158540
22394,158541,0,                       0,158539,158539,0,                       0,158541
22395,158540,0,                       0,158540,158540,0,                       0,158540
22396,158539,0,                       0,158541,158541,0,                       0,158539
22397,158538,0,                       0,158542,158542,0,                       0,158538
22398,158539,0,                       0,158541,158541,0,                       0,158539
22399,158540,0,                       0,158540,158540,0,                       0,158540
22400,158539,0,                       0,158541,158541,0,                       0,158539
22401,158538,0,                       0,158542,158542,0,                       0,158538
22402,158537,0,                       0,158543,158543,0,                       0,158537
22403,158538,0,                       0,158542,158542,0,                       0,158538
22404,158539,0,                       0,158541,158541,0,                       0,158539
22405,158540,0,                       0,158540,158540,0,                       0,158540
22406,158541,0,                       0,158539,158539,0,                       0,158541
22407,158542,0,                       0,158538,158538,0,                       0,158542
22408,158541,0,                       0,158539,158539,0,                       0,158541
22409,158540,0,                       0,158540,158540,0,                       0,158540
22410,158541,0,                       0,158539,158539,0,                       0,158541
22411,158540,0,                       0,158540,158540,0,                       0,158540
22412,158541,0,                       0,158539,158539,0,                       0,158541
22413,158542,0,                       0,158538,158538,0,                       0,158542
22414,158541,0,                       0,158539,158539,0,                       0,158541
22415,158540,0,                       0,158540,158540,0,                       0,158540
22416,158539,0,                       0,158541,158541,0,                       0,158539
22417,158540,0,                       0,158540,158540,0,                       0,158540
22418,158539,0,                       0,158541,158541,0,                       0,158539
22419,158540,0,                       0,158540,158540,0,                       0,158540
22420,158541,0,                       0,158539,158539,0,                       0,158541
22421,158542,0,                       0,158538,158538,0,                       0,158542
22422,158541,0,                       0,158539,158539,0,                       0,158541
22423,158540,0,                       0,158540,158540,0,                       0,158540
22424,158539,0,                       0,158541,158541,0,                       0,158539
22425,158538,0,                       0,158542,158542,0,                       0,158538
22426,158537,0,                       0,158543,158543,0,                       0,158537
22427,158538,0,                       0,158542,158542,0,                       0,158538
22428,158539,0,                       0,158541,158541,0,                       0,158539
22429,158540,0,                       0,158540,158540,0,                       0,158540
22430,158539,0,                       0,158541,158541,0,                       0,158539
22431,158540,0,                       0,158540,158540,0,                       0,158540
22432,158541,0,                       0,158539,158539,0,                       0,158541
22433,158542,0,                       0,158538,158538,0,                       0,158542
22434,158543,0,                       0,158537,158537,0,                       0,158543
22435,158544,0,                       0,158536,158536,0,                       0,158544
22436,158543,0,                       0,158537,158537,0,                       0,158543
22437,158542,0,                       0,158538,158538,0,                       0,158542
22438,158541,0,                       0,158539,158539,0,                       0,158541
22439,158542,0,                       0,158538,158538,0,                       0,158542
22440,158541,0,                       0,158539,158539,0,                       0,158541
22441,158540,0,                       0,158540,158540,0,                       0,158540
22442,158541,0,                       0,158539,158539,0,                       0,158541
22443,158540,0,                       0,158540,158540,0,                       0,158540
22444,158541,0,                       0,158539,158539,0,                       0,158541
22445,158542,0,                       0,158538,158538,0,                       0,158542
22446,158543,0,                       0,158537,158537,0,                       0,158543
22447,158542,0,                       0,158538,158538,0,                       0,158542
22448,158541,0,                       0,158539,158539,0,                       0,158541
22449,158542,0,                       0,158538,158538,0,                       0,158542
22450,158541,0,                       0,158539,158539,0,                       0,158541
22451,158542,0,                       0,158538,158538,0,                       0,158542
22452,158541,0,                       0,158539,158539,0,                       0,158541
22453,158540,0,                       0,158540,158540,0,                       0,158540
22454,158541,0,                       0,158539,158539,0,                       0,158541
22455,158540,0,                       0,158540,158540,0,                       0,158540
22456,158539,0,                       0,158541,158541,0,                       0,158539
22457,158540,0,                       0,158540,158540,0,                       0,158540
22458,158541,0,                       0,158539,158539,0,                       0,158541
22459,158540,0,                       0,158540,158540,0,                       0,158540
22460,158539,0,                       0,158541,158541,0,                       0,158539
22461,158540,0,                       0,158540,158540,0,                       0,158540
22462,158541,0,                       0,158539,158539,0,                       0,158541
22463,158540,0,                       0,158540,158540,0,                       0,158540
22464,158539,0,                       0,158541,158541,0,                       0,158539
22465,158538,0,                       0,158542,158542,0,                       0,158538
22466,158539,0,                       0,158541,158541,0,                       0,158539
22467,158540,0,                       0,158540,158540,0,                       0,158540
22468,158541,0,                       0,158539,158539,0,                       0,158541
22469,158540,0,                       0,158540,158540,0,                       0,158540
22470,158541,0,                       0,158539,158539,0,                       0,158541
22471,158542,0,                       0,158538,158538,0,                       0,158542
22472,158541,0,                       0,158539,158539,0,                       0,158541
22473,158540,0,                       0,158540,158540,0,                       0,158540
22474,158541,0,                       0,158539,158539,0,                       0,158541
22475,158542,0,                       0,158538,158538,0,                       0,158542
22476,158541,0,                       0,158539,158539,0,                       0,158541
22477,158540,0,                       0,158540,158540,0,                       0,158540
22478,158541,0,                       0,158539,158539,0,                       0,158541
22479,158540,0,                       0,158540,158540,0,                       0,158540
22480,158541,0,                       0,158539,158539,0,                       0,158541
22481,158540,0,                       0,158540,158540,0,                       0,158540
22482,158541,0,                       0,158539,158539,0,                       0,158541
22483,158540,0,                       0,158540,158540,0,                       0,158540
22484,158541,0,                       0,158539,158539,0,                       0,158541
22485,158540,0,                       0,158540,158540,0,                       0,158540
22486,158539,0,                       0,158541,158541,0,                       0,158539
22487,158540,0,                       0,158540,158540,0,                       0,158540
22488,158539,0,                       0,158541,158541,0,                       0,158539
22489,158538,0,                       0,158542,158542,0,                       0,158538
22490,158539,0,                       0,158541,158541,0,                       0,158539
22491,158540,0,                       0,158540,158540,0,                       0,158540
22492,158541,0,                       0,158539,158539,0,                       0,158541
22493,158540,0,                       0,158540,158540,0,                       0,158540
22494,158539,0,                       0,158541,158541,0,                       0,158539
22495,158538,0,                       0,158542,158542,0,                       0,158538
22496,158539,0,                       0,158541,158541,0,                       0,158539
22497,158538,0,                       0,158542,158542,0,                       0,158538
22498,158539,0,                       0,158541,158541,0,                       0,158539
22499,158538,0,                       0,158542,158542,0,                       0,158538
22500,158539,0,                       0,158541,158541,0,                       0,158539
22501,158540,0,                       0,158540,158540,0,                       0,158540
22502,158539,0,                       0,158541,158541,0,                       0,158539
22503,158540,0,                       0,158540,158540,0,                       0,158540
22504,158539,0,                       0,158541,158541,0,                       0,158539
22505,158538,0,                       0,158542,158542,0,                       0,158538
22506,158539,0,                       0,158541,158541,0,                       0,158539
22507,158540,0,                       0,158540,158540,0,                       0,158540
22508,158541,0,                       0,158539,158539,0,                       0,158541
22509,158540,0,                       0,158540,158540,0,                       0,158540
22510,158539,0,                       0,158541,158541,0,                       0,158539
22511,158538,0,                       0,158542,158542,0,                       0,158538
22512,158539,0,                       0,158541,158541,0,                       0,158539
22513,158540,0,                       0,158540,158540,0,                       0,158540
22514,158541,0,                       0,158539,158539,0,                       0,158541
22515,158542,0,                       0,158538,158538,0,                       0,158542
22516,158541,0,                       0,158539,158539,0,                       0,158541
22517,158542,0,                       0,158538,158538,0,                       0,158542
22518,158541,0,                       0,158539,158539,0,                       0,158541
22519,158540,0,                       0,158540,158540,0,                       0,158540
22520,158539,0,                       0,158541,158541,0,                       0,158539
22521,158540,0,                       0,158540,158540,0,                       0,158540
22522,158541,0,                       0,158539,158539,0,                       0,158541
22523,158540,0,                       0,158540,158540,0,                       0,158540
22524,158539,0,                       0,158541,158541,0,                       0,158539
22525,158540,0,                       0,158540,158540,0,                       0,158540
22526,158541,0,                       0,158539,158539,0,                       0,158541
22527,158542,0,                       0,158538,158538,0,                       0,158542
22528,158543,0,                       0,158537,158537,0,                       0,158543
22529,158542,0,                       0,158538,158538,0,                       0,158542
22530,158541,0,                       0,158539,158539,0,                       0,158541
22531,158542,0,                       0,158538,158538,0,                       0,158542
22532,158541,0,                       0,158539,158539,0,                       0,158541
22533,158542,0,                       0,158538,158538,0,                       0,158542
22534,158541,0,                       0,158539,158539,0,                       0,158541
22535,158542,0,                       0,158538,158538,0,                       0,158542
22536,158541,0,                       0,158539,158539,0,                       0,158541
22537,158540,0,                       0,158540,158540,0,                       0,158540
22538,158541,0,                       0,158539,158539,0,                       0,158541
22539,158540,0,                       0,158540,158540,0,                       0,158540
22540,158541,0,                       0,158539,158539,0,                       0,158541
22541,158542,0,                       0,158538,158538,0,                       0,158542
22542,158541,0,                       0,158539,158539,0,                       0,158541
22543,158540,0,                       0,158540,158540,0,                       0,158540
22544,158541,0,                       0,158539,158539,0,                       0,158541
22545,158540,0,                       0,158540,158540,0,                       0,158540
22546,158541,0,                       0,158539,158539,0,                       0,158541
22547,158540,0,                       0,158540,158540,0,                       0,158540
22548,158541,0,                       0,158539,158539,0,                       0,158541
22549,158542,0,                       0,158538,158538,0,                       0,158542
22550,158541,0,                       0,158539,158539,0,                       0,158541
22551,158542,0,                       0,158538,158538,0,                       0,158542
22552,158541,0,                       0,158539,158539,0,                       0,158541
22553,158540,0,                       0,158540,158540,0,                       0,158540
22554,158541,0,                       0,158539,158539,0,                       0,158541
22555,158540,0,                       0,158540,158540,0,                       0,158540
22556,158539,0,                       0,158541,158541,0,                       0,158539
22557,158540,0,                       0,158540,158540,0,                       0,158540
22558,158539,0,                       0,158541,158541,0,                       0,158539
22559,158540,0,                       0,158540,158540,0,                       0,158540
22560,158539,0,                       0,158541,158541,0,                       0,158539
22561,158540,0,                       0,158540,158540,0,                       0,158540
22562,158539,0,                       0,158541,158541,0,                       0,158539
22563,158540,0,                       0,158540,158540,0,                       0,158540
22564,158541,0,                       0,158539,158539,0,                       0,158541
22565,158540,0,                       0,158540,158540,0,                       0,158540
22566,158541,0,                       0,158539,158539,0,                       0,158541
22567,158540,0,                       0,158540,158540,0,                       0,158540
22568,158539,0,                       0,158541,158541,0,                       0,158539
22569,158538,0,                       0,158542,158542,0,                       0,158538
22570,158537,0,                       0,158543,158543,0,                       0,158537
22571,158538,0,                       0,158542,158542,0,                       0,158538
22572,158539,0,                       0,158541,158541,0,                       0,158539
22573,158540,0,                       0,158540,158540,0,                       0,158540
22574,158539,0,                       0,158541,158541,0,                       0,158539
22575,158540,0,                       0,158540,158540,0,                       0,158540
22576,158539,0,                       0,158541,158541,0,                       0,158539
22577,158540,0,                       0,158540,158540,0,                       0,158540
22578,158541,0,                       0,158539,158539,0,                       0,158541
22579,158542,0,                       0,158538,158538,0,                       0,158542
22580,158541,0,                       0,158539,158539,0,                       0,158541
22581,158540,0,                       0,158540,158540,0,                       0,158540
22582,158539,0,                       0,158541,158541,0,                       0,158539
22583,158538,0,                       0,158542,158542,0,                       0,158538
22584,158539,0,                       0,158541,158541,0,                       0,158539
22585,158540,0,                       0,158540,158540,0,                       0,158540
22586,158541,0,                       0,158539,158539,0,                       0,158541
22587,158542,0,                       0,158538,158538,0,                       0,158542
22588,158543,0,                       0,158537,158537,0,                       0,158543
22589,158542,0,                       0,158538,158538,0,                       0,158542
22590,158541,0,                       0,158539,158539,0,                       0,158541
22591,158540,0,                       0,158540,158540,0,                       0,158540
22592,158541,0,                       0,158539,158539,0,                       0,158541
22593,158540,0,                       0,158540,158540,0,                       0,158540
22594,158539,0,                       0,158541,158541,0,                       0,158539
22595,158538,0,                       0,158542,158542,0,                       0,158538
22596,158539,0,                       0,158541,158541,0,                       0,158539
22597,158540,0,                       0,158540,158540,0,                       0,158540
22598,158541,0,                       0,158539,158539,0,                       0,158541
22599,158542,0,                       0,158538,158538,0,                       0,158542
22600,158541,0,                       0,158539,158539,0,                       0,158541
22601,158540,0,                       0,158540,158540,0,                       0,158540
22602,158541,0,                       0,158539,158539,0,                       0,158541
22603,158540,0,                       0,158540,158540,0,                       0,158540
22604,158539,0,                       0,158541,158541,0,                       0,158539
22605,158538,0,                       0,158542,158542,0,                       0,158538
22606,158539,0,                       0,158541,158541,0,                       0,158539
22607,158540,0,                       0,158540,158540,0,                       0,158540
22608,158539,0,                       0,158541,158541,0,                       0,158539
22609,158540,0,                       0,158540,158540,0,                       0,158540
22610,158539,0,                       0,158541,158541,0,                       0,158539
22611,158540,0,                       0,158540,158540,0,                       0,158540
22612,158541,0,                       0,158539,158539,0,                       0,158541
22613,158540,0,                       0,158540,158540,0,                       0,158540
22614,158541,0,                       0,158539,158539,0,                       0,158541
22615,158542,0,                       0,158538,158538,0,                       0,158542
22616,158543,0,                       0,158537,158537,0,                       0,158543
22617,158542,0,                       0,158538,158538,0,                       0,158542
22618,158541,0,                       0,158539,158539,0,                       0,158541
22619,158540,0,                       0,158540,158540,0,                       0,158540
22620,158539,0,                       0,158541,158541,0,                       0,158539
22621,158540,0,                       0,158540,158540,0,                       0,158540
22622,158539,0,                       0,158541,158541,0,                       0,158539
22623,158540,0,                       0,158540,158540,0,                       0,158540
22624,158541,0,                       0,158539,158539,0,                       0,158541
22625,158540,0,                       0,158540,158540,0,                       0,158540
22626,158539,0,                       0,158541,158541,0,                       0,158539
22627,158540,0,                       0,158540,158540,0,                       0,158540
22628,158541,0,                       0,158539,158539,0,                       0,158541
22629,158540,0,                       0,158540,158540,0,                       0,158540
22630,158541,0,                       0,158539,158539,0,                       0,158541
22631,158540,0,                       0,158540,158540,0,                       0,158540
22632,158539,0,                       0,158541,158541,0,                       0,158539
22633,158540,0,                       0,158540,158540,0,                       0,158540
22634,158539,0,                       0,158541,158541,0,                       0,158539
22635,158540,0,                       0,158540,158540,0,                       0,158540
22636,158541,0,                       0,158539,158539,0,                       0,158541
22637,158540,0,                       0,158540,158540,0,                       0,158540
22638,158541,0,                       0,158539,158539,0,                       0,158541
22639,158542,0,                       0,158538,158538,0,                       0,158542
22640,158543,0,                       0,158537,158537,0,                       0,158543
22641,158542,0,                       0,158538,158538,0,                       0,158542
22642,158541,0,                       0,158539,158539,0,                       0,158541
22643,158540,0,                       0,158540,158540,0,                       0,158540
22644,158539,0,                       0,158541,158541,0,                       0,158539
22645,158540,0,                       0,158540,158540,0,                       0,158540
22646,158539,0,                       0,158541,158541,0,                       0,158539
22647,158538,0,                       0,158542,158542,0,                       0,158538
22648,158539,0,                       0,158541,158541,0,                       0,158539
22649,158540,0,                       0,158540,158540,0,                       0,158540
22650,158539,0,                       0,158541,158541,0,                       0,158539
22651,158538,0,                       0,158542,158542,0,                       0,158538
22652,158539,0,                       0,158541,158541,0,                       0,158539
22653,158540,0,                       0,158540,158540,0,                       0,158540
22654,158539,0,                       0,158541,158541,0,                       0,158539
22655,158540,0,                       0,158540,158540,0,                       0,158540
22656,158539,0,                       0,158541,158541,0,                       0,158539
22657,158538,0,                       0,158542,158542,0,                       0,158538
22658,158539,0,                       0,158541,158541,0,                       0,158539
22659,158540,0,                       0,158540,158540,0,                       0,158540
22660,158539,0,                       0,158541,158541,0,                       0,158539
22661,158538,0,                       0,158542,158542,0,                       0,158538
22662,158539,0,                       0,158541,158541,0,                       0,158539
22663,158540,0,                       0,158540,158540,0,                       0,158540
22664,158541,0,                       0,158539,158539,0,                       0,158541
22665,158542,0,                       0,158538,158538,0,                       0,158542
22666,158541,0,                       0,158539,158539,0,                       0,158541
22667,158540,0,                       0,158540,158540,0,                       0,158540
22668,158539,0,                       0,158541,158541,0,                       0,158539
22669,158540,0,                       0,158540,158540,0,                       0,158540
22670,158541,0,                       0,158539,158539,0,                       0,158541
22671,158542,0,                       0,158538,158538,0,                       0,158542
22672,158541,0,                       0,158539,158539,0,                       0,158541
22673,158540,0,                       0,158540,158540,0,                       0,158540
22674,158541,0,                       0,158539,158539,0,                       0,158541
22675,158540,0,                       0,158540,158540,0,                       0,158540
22676,158539,0,                       0,158541,158541,0,                       0,158539
22677,158540,0,                       0,158540,158540,0,                       0,158540
22678,158541,0,                       0,158539,158539,0,                       0,158541
22679,158540,0,                       0,158540,158540,0,                       0,158540
22680,158539,0,                       0,158541,158541,0,                       0,158539
22681,158540,0,                       0,158540,158540,0,                       0,158540
22682,158539,0,                       0,158541,158541,0,                       0,158539
22683,158540,0,                       0,158540,158540,0,                       0,158540
22684,158539,0,                       0,158541,158541,0,                       0,158539
22685,158538,0,                       0,158542,158542,0,                       0,158538
22686,158539,0,                       0,158541,158541,0,                       0,158539
22687,158540,0,                       0,158540,158540,0,                       0,158540
22688,158541,0,                       0,158539,158539,0,                       0,158541
22689,158540,0,                       0,158540,158540,0,                       0,158540
22690,158539,0,                       0,158541,158541,0,                       0,158539
22691,158538,0,                       0,158542,158542,0,                       0,158538
22692,158539,0,                       0,158541,158541,0,                       0,158539
22693,158540,0,                       0,158540,158540,0,                       0,158540
22694,158541,0,                       0,158539,158539,0,                       0,158541
22695,158540,0,                       0,158540,158540,0,                       0,158540
22696,158539,0,                       0,158541,158541,0,                       0,158539
22697,158538,0,                       0,158542,158542,0,                       0,158538
22698,158539,0,                       0,158541,158541,0,                       0,158539
22699,158540,0,                       0,158540,158540,0,                       0,158540
22700,158541,0,                       0,158539,158539,0,                       0,158541
22701,158542,0,                       0,158538,158538,0,                       0,158542
22702,158541,0,                       0,158539,158539,0,                       0,158541
22703,158540,0,                       0,158540,158540,0,                       0,158540
22704,158539,0,                       0,158541,158541,0,                       0,158539
22705,158540,0,                       0,158540,158540,0,                       0,158540
22706,158541,0,                       0,158539,158539,0,                       0,158541
22707,158540,0,                       0,158540,158540,0,                       0,158540
22708,158541,0,                       0,158539,158539,0,                       0,158541
22709,158540,0,                       0,158540,158540,0,                       0,158540
22710,158541,0,                       0,158539,158539,0,                       0,158541
22711,158540,0,                       0,158540,158540,0,                       0,158540
22712,158541,0,                       0,158539,158539,0,                       0,158541
22713,158540,0,                       0,158540,158540,0,                       0,158540
22714,158541,0,                       0,158539,158539,0,                       0,158541
22715,158540,0,                       0,158540,158540,0,                       0,158540
22716,158541,0,                       0,158539,158539,0,                       0,158541
22717,158542,0,                       0,158538,158538,0,                       0,158542
22718,158541,0,                       0,158539,158539,0,                       0,158541
22719,158540,0,                       0,158540,158540,0,                       0,158540
22720,158541,0,                       0,158539,158539,0,                       0,158541
22721,158540,0,                       0,158540,158540,0,                       0,158540
22722,158541,0,                       0,158539,158539,0,                       0,158541
22723,158540,0,                       0,158540,158540,0,                       0,158540
22724,158541,0,                       0,158539,158539,0,                       0,158541
22725,158540,0,                       0,158540,158540,0,                       0,158540
22726,158541,0,                       0,158539,158539,0,                       0,158541
22727,158540,0,                       0,158540,158540,0,                       0,158540
22728,158541,0,                       0,158539,158539,0,                       0,158541
22729,158542,0,                       0,158538,158538,0,                       0,158542
22730,158541,0,                       0,158539,158539,0,                       0,158541
22731,158540,0,                       0,158540,158540,0,                       0,158540
22732,158541,0,                       0,158539,158539,0,                       0,158541
22733,158540,0,                       0,158540,158540,0,                       0,158540
22734,158541,0,                       0,158539,158539,0,                       0,158541
22735,158540,0,                       0,158540,158540,0,                       0,158540
22736,158541,0,                       0,158539,158539,0,                       0,158541
22737,158542,0,                       0,158538,158538,0,                       0,158542
22738,158541,0,                       0,158539,158539,0,                       0,158541
22739,158540,0,                       0,158540,158540,0,                       0,158540
22740,158541,0,                       0,158539,158539,0,                       0,158541
22741,158542,0,                       0,158538,158538,0,                       0,158542
22742,158541,0,                       0,158539,158539,0,                       0,158541
22743,158542,0,                       0,158538,158538,0,                       0,158542
22744,158543,0,                       0,158537,158537,0,                       0,158543
22745,158542,0,                       0,158538,158538,0,                       0,158542
22746,158541,0,                       0,158539,158539,0,                       0,158541
22747,158540,0,                       0,158540,158540,0,                       0,158540
22748,158539,0,                       0,158541,158541,0,                       0,158539
22749,158540,0,                       0,158540,158540,0,                       0,158540
22750,158541,0,                       0,158539,158539,0,                       0,158541
22751,158542,0,                       0,158538,158538,0,                       0,158542
22752,158543,0,                       0,158537,158537,0,                       0,158543
22753,158542,0,                       0,158538,158538,0,                       0,158542
22754,158543,0,                       0,158537,158537,0,                       0,158543
22755,158544,0,                       0,158536,158536,0,                       0,158544
22756,158545,0,                       0,158535,158535,0,                       0,158545
22757,158544,0,                       0,158536,158536,0,                       0,158544
22758,158543,0,                       0,158537,158537,0,                       0,158543
22759,158542,0,                       0,158538,158538,0,                       0,158542
22760,158541,0,                       0,158539,158539,0,                       0,158541
22761,158542,0,                       0,158538,158538,0,                       0,158542
22762,158541,0,                       0,158539,158539,0,                       0,158541
22763,158540,0,                       0,158540,158540,0,                       0,158540
22764,158539,0,                       0,158541,158541,0,                       0,158539
22765,158540,0,                       0,158540,158540,0,                       0,158540
22766,158541,0,                       0,158539,158539,0,                       0,158541
22767,158540,0,                       0,158540,158540,0,                       0,158540
22768,158539,0,                       0,158541,158541,0,                       0,158539
22769,158540,0,                       0,158540,158540,0,                       0,158540
22770,158541,0,                       0,158539,158539,0,                       0,158541
22771,158540,0,                       0,158540,158540,0,                       0,158540
22772,158541,0,                       0,158539,158539,0,                       0,158541
22773,158540,0,                       0,158540,158540,0,                       0,158540
22774,158539,0,                       0,158541,158541,0,                       0,158539
22775,158540,0,                       0,158540,158540,0,                       0,158540
22776,158541,0,                       0,158539,158539,0,                       0,158541
22777,158542,0,                       0,158538,158538,0,                       0,158542
22778,158541,0,                       0,158539,158539,0,                       0,158541
22779,158540,0,                       0,158540,158540,0,                       0,158540
22780,158541,0,                       0,158539,158539,0,                       0,158541
22781,158540,0,                       0,158540,158540,0,                       0,158540
22782,158541,0,                       0,158539,158539,0,                       0,158541
22783,158540,0,                       0,158540,158540,0,                       0,158540
22784,158539,0,                       0,158541,158541,0,                       0,158539
22785,158540,0,                       0,158540,158540,0,                       0,158540
22786,158541,0,                       0,158539,158539,0,                       0,158541
22787,158542,0,                       0,158538,158538,0,                       0,158542
22788,158541,0,                       0,158539,158539,0,                       0,158541
22789,158540,0,                       0,158540,158540,0,                       0,158540
22790,158539,0,                       0,158541,158541,0,                       0,158539
22791,158540,0,                       0,158540,158540,0,                       0,158540
22792,158539,0,                       0,158541,158541,0,                       0,158539
22793,158540,0,                       0,158540,158540,0,                       0,158540
22794,158541,0,                       0,158539,158539,0,                       0,158541
22795,158540,0,                       0,158540,158540,0,                       0,158540
22796,158541,0,                       0,158539,158539,0,                       0,158541
22797,158540,0,                       0,158540,158540,0,                       0,158540
22798,158541,0,                       0,158539,158539,0,                       0,158541
22799,158540,0,                       0,158540,158540,0,                       0,158540
22800,158539,0,                       0,158541,158541,0,                       0,158539
22801,158540,0,                       0,158540,158540,0,                       0,158540
22802,158541,0,                       0,158539,158539,0,                       0,158541
22803,158542,0,                       0,158538,158538,0,                       0,158542
22804,158541,0,                       0,158539,158539,0,                       0,158541
22805,158540,0,                       0,158540,158540,0,                       0,158540
22806,158541,0,                       0,158539,158539,0,                       0,158541
22807,158542,0,                       0,158538,158538,0,                       0,158542
22808,158541,0,                       0,158539,158539,0,                       0,158541
22809,158540,0,                       0,158540,158540,0,                       0,158540
22810,158539,0,                       0,158541,158541,0,                       0,158539
22811,158540,0,                       0,158540,158540,0,                       0,158540
22812,158541,0,                       0,158539,158539,0,                       0,158541
22813,158540,0,                       0,158540,158540,0,                       0,158540
22814,158541,0,                       0,158539,158539,0,                       0,158541
22815,158540,0,                       0,158540,158540,0,                       0,158540
22816,158541,0,                       0,158539,158539,0,                       0,158541
22817,158540,0,                       0,158540,158540,0,                       0,158540
22818,158539,0,                       0,158541,158541,0,                       0,158539
22819,158540,0,                       0,158540,158540,0,                       0,158540
22820,158539,0,                       0,158541,158541,0,                       0,158539
22821,158538,0,                       0,158542,158542,0,                       0,158538
22822,158539,0,                       0,158541,158541,0,                       0,158539
22823,158540,0,                       0,158540,158540,0,                       0,158540
22824,158539,0,                       0,158541,158541,0,                       0,158539
22825,158540,0,                       0,158540,158540,0,                       0,158540
22826,158541,0,                       0,158539,158539,0,                       0,158541
22827,158540,0,                       0,158540,158540,0,                       0,158540
22828,158539,0,                       0,158541,158541,0,                       0,158539
22829,158540,0,                       0,158540,158540,0,                       0,158540
22830,158541,0,                       0,158539,158539,0,                       0,158541
22831,158542,0,                       0,158538,158538,0,                       0,158542
22832,158541,0,                       0,158539,158539,0,                       0,158541
22833,158540,0,                       0,158540,158540,0,                       0,158540
22834,158539,0,                       0,158541,158541,0,                       0,158539
22835,158540,0,                       0,158540,158540,0,                       0,158540
22836,158541,0,                       0,158539,158539,0,                       0,158541
22837,158540,0,                       0,158540,158540,0,                       0,158540
22838,158539,0,                       0,158541,158541,0,                       0,158539
22839,158538,0,                       0,158542,158542,0,                       0,158538
22840,158539,0,                       0,158541,158541,0,                       0,158539
22841,158540,0,                       0,158540,158540,0,                       0,158540
22842,158541,0,                       0,158539,158539,0,                       0,158541
22843,158540,0,                       0,158540,158540,0,                       0,158540
22844,158539,0,                       0,158541,158541,0,                       0,158539
22845,158540,0,                       0,158540,158540,0,                       0,158540
22846,158539,0,                       0,158541,158541,0,                       0,158539
22847,158538,0,                       0,158542,158542,0,                       0,158538
22848,158539,0,                       0,158541,158541,0,                       0,158539
22849,158538,0,                       0,158542,158542,0,                       0,158538
22850,158539,0,                       0,158541,158541,0,                       0,158539
22851,158540,0,                       0,158540,158540,0,                       0,158540
22852,158539,0,                       0,158541,158541,0,                       0,158539
22853,158540,0,                       0,158540,158540,0,                       0,158540
22854,158539,0,                       0,158541,158541,0,                       0,158539
22855,158538,0,                       0,158542,158542,0,                       0,158538
22856,158539,0,                       0,158541,158541,0,                       0,158539
22857,158540,0,                       0,158540,158540,0,                       0,158540
22858,158539,0,                       0,158541,158541,0,                       0,158539
22859,158540,0,                       0,158540,158540,0,                       0,158540
22860,158541,0,                       0,158539,158539,0,                       0,158541
22861,158540,0,                       0,158540,158540,0,                       0,158540
22862,158541,0,                       0,158539,158539,0,                       0,158541
22863,158542,0,                       0,158538,158538,0,                       0,158542
22864,158541,0,                       0,158539,158539,0,                       0,158541
22865,158540,0,                       0,158540,158540,0,                       0,158540
22866,158541,0,                       0,158539,158539,0,                       0,158541
22867,158542,0,                       0,158538,158538,0,                       0,158542
22868,158541,0,                       0,158539,158539,0,                       0,158541
22869,158540,0,                       0,158540,158540,0,                       0,158540
22870,158541,0,                       0,158539,158539,0,                       0,158541
22871,158542,0,                       0,158538,158538,0,                       0,158542
22872,158541,0,                       0,158539,158539,0,                       0,158541
22873,158540,0,                       0,158540,158540,0,                       0,158540
22874,158541,0,                       0,158539,158539,0,                       0,158541
22875,158542,0,                       0,158538,158538,0,                       0,158542
22876,158541,0,                       0,158539,158539,0,                       0,158541
22877,158542,0,                       0,158538,158538,0,                       0,158542
22878,158541,0,                       0,158539,158539,0,                       0,158541
22879,158542,0,                       0,158538,158538,0,                       0,158542
22880,158541,0,                       0,158539,158539,0,                       0,158541
22881,158540,0,                       0,158540,158540,0,                       0,158540
22882,158541,0,                       0,158539,158539,0,                       0,158541
22883,158542,0,                       0,158538,158538,0,                       0,158542
22884,158543,0,                       0,158537,158537,0,                       0,158543
22885,158542,0,                       0,158538,158538,0,                       0,158542
22886,158541,0,                       0,158539,158539,0,                       0,158541
22887,158540,0,                       0,158540,158540,0,                       0,158540
22888,158541,0,                       0,158539,158539,0,                       0,158541
22889,158540,0,                       0,158540,158540,0,                       0,158540
22890,158541,0,                       0,158539,158539,0,                       0,158541
